id,question,options,correct,explanation,subject,chapter,set_name,difficulty,marks,negative_marks,tags,created_by,created_at,updated_at
124465ac-e403-4045-b8b8-58a70453d37c,The time constant (τ) of an LR circuit determines:,"[""The maximum current in the circuit"",""The time for current to reach 63.2% of its final value during charging"",""The resistance of the inductor"",""The resonance frequency""]",1,"LR circuit time constant: τ = L/R (seconds). During growth of current: I(t) = I₀(1 - e^(-t/τ)). At t = τ: I = I₀(1 - e⁻¹) = I₀(1 - 0.368) = 0.632 I₀ ≈ 63.2%. At t=5τ, I ≈ 99.3% (essentially steady state). During decay: I = I₀e^(-t/τ). Large L → large τ (slower current changes — inductor resists change). Large R → small τ (current reaches steady state faster). Compare RC circuit: τ = RC, voltage reaches 63.2% of final value.",PHYSICS,Sets,1,,1,0,[],,2026-06-02 18:09:17.092329+00,2026-06-02 18:09:17.092329+00
1257a652-4fb0-4394-86f4-744226caeb52,Temperature coefficient lies between:,"[""1 and 3"",""2 and 3"",""1 and 4"",""2 and 4""]",0,Most reactions increase 2–3 times per 10°C.,Chemistry,Chemical Kinetics + Electrochemistry,1,,1,0,[],,2026-06-02 17:34:07.581047+00,2026-06-02 17:34:07.581047+00
1275a4cc-7344-4665-a02a-50c340c5a265,TSH is secreted by:,"[""Anterior pituitary"",""Posterior pituitary"",""Thyroid gland"",""Adrenal gland""]",0,TSH is produced by anterior pituitary.,Zoology,Endocrinology of Mammals,1,,1,0,[],,2026-06-01 06:36:40.276438+00,2026-06-01 06:36:40.276438+00
128459e0-41aa-4536-98dc-50e27dcb48bd,33. Monocarboxylic acids are isomeric with:,"[""A) Aldehydes"",""B) Ketones"",""C) Esters"",""D) Alcohols""]",2,Carboxylic acids and esters have the same molecular formula and are functional isomers.,Chemistry,Organic,1,,1,0,[],,2026-06-02 17:11:13.367617+00,2026-06-02 17:11:13.367617+00
1289ada0-fe73-43bd-92d9-e08920c8ef0b,Filter circuit:,"[""Eliminates a.c. component"",""Eliminates d.c. component"",""Does not eliminate a.c. component"",""None""]",0,A filter removes unwanted AC ripples from rectified output.,Physics,Modern physics,2,,1,0,[],,2026-06-01 16:42:07.298088+00,2026-06-01 16:42:07.298088+00
12a093f5-5224-434c-899b-d3f04a1ce430,Which form of Plasmodium escapes during digestion in mosquito gut?,"[""Sporozoites"",""Trophozoites"",""Gametocytes"",""Merozoites""]",2,Gametocytes survive digestion and develop into gametes.,Zoology,Paramecium And Plasmodium,1,,1,0,[],,2026-06-01 06:12:53.125821+00,2026-06-01 06:12:53.125821+00
12bc12f0-7f15-4c6e-a105-2348a1194430,9. The correct order of thermal stability of hydrogen halides is:,"[""A) HI > HBr > HCl > HF"",""B) HF > HCl > HBr > HI"",""C) HCl < HF < HBr < HI"",""D) HI > HCl < HF < HBr""]",1,Thermal stability decreases down the group as bond strength decreases.,Chemistry,"Nitrogen,Oxygen & Halogen",1,,1,0,[],,2026-05-30 16:33:22.591786+00,2026-05-30 16:33:22.591786+00
12d4a015-a057-4e6d-98c4-8d21044d0fb3,"10. The correct order for the size of I, I⁺, I⁻ is:","[""A) I > I⁻ > I⁺"",""B) I > I⁺ > I⁻"",""C) I⁻ > I > I⁺"",""D) I⁺ > I⁻ > I""]",2,"Anions are larger than atoms, while cations are smaller.",Chemistry,"Periodic Table,Metals & Metallurgy,Hydrogen and The Alkali Metals",1,,1,0,[],,2026-06-02 17:42:51.237422+00,2026-06-02 17:42:51.237422+00
12d96e69-79ac-4c72-81fa-0e48709a507f,40. The nerve cord in vertebrates is:,"[""A) Ventral and solid"",""B) Dorsal and hollow"",""C) Dorsal and solid"",""D) Ventral and hollow""]",1,"Vertebrates have a dorsal, hollow nerve cord that develops into the spinal cord and brain.",CEE,Sets,2,,1,0,[],,2026-06-04 18:21:30.946088+00,2026-06-04 18:21:30.946088+00
12e80925-3ed0-47e9-a05b-870f2a3e7df4,25. Downs cell is used to prepare:,"[""A) Sodium carbonate"",""B) Sodium bicarbonate"",""C) Sodium metal"",""D) Sodium hydroxide""]",2,Downs cell electrolyzes molten NaCl to obtain sodium metal.,Chemistry,Periodic Table+Metals & Metallurgy+Hydrogen & its compounds +The Alkali Metals,1,,1,0,[],,2026-05-30 16:36:44.900123+00,2026-05-30 16:36:44.900123+00
12e99511-eb16-49ad-9786-f99ed801477f,"Unlike frog, human RBCs are:","[""Oval"",""Non-nucleated"",""Biconvex"",""Suspended in plasma""]",1,Human RBCs lack nucleus.,Zoology,Animal Tissues,1,,1,0,[],,2026-06-01 06:19:06.18143+00,2026-06-01 06:19:06.18143+00
130ce33c-93b1-4fe2-a36f-3b8134088b87,Immunoglobulin which crosses placenta is:,"[""IgE"",""IgD"",""IgG"",""IgM""]",2,IgG is the only immunoglobulin class that readily crosses the placenta.,Zoology,Respiratory+ Cardiovascular System,1,,1,0,[],,2026-06-02 18:07:44.801372+00,2026-06-02 18:07:44.801372+00
13123dc3-6bc9-4d56-8fdb-84460645cd1a,An equilateral prism has refractive index √2. Angle of incidence for minimum deviation is,"[""60°"",""45°"",""90°"",""30°""]",1,At minimum deviation r=A/2=30°. μ=sin i/sin 30°=√2 gives i=45°.,Physics,Optics,1,,1,0,[],,2026-06-02 04:29:53.843001+00,2026-06-02 04:29:53.843001+00
1314a7e0-5fa9-442b-9d92-420e4fe4d29a,Lone pair in NH3 occupies,"[""s orbital"",""p orbital"",""sp2 orbital"",""sp3 orbital""]",3,Lone pair occupies sp3 hybrid orbital.,Chemistry,Inorganic,4,,1,0,[],,2026-06-02 17:50:06.803031+00,2026-06-02 17:50:06.803031+00
131b082e-c0d7-4adb-bee7-a7311d84ebd1,Thermal stability order of HX,"[""HI>HBr>HCl>HF"",""HF>HCl>HBr>HI"",""HCl<HF<HBr<HI"",""HI>HCl<HF<HBr""]",1,HF is most stable due to strong H–F bond.,Chemistry,"Nitrogen,Oxygen & Halogen",2,,1,0,[],,2026-06-02 17:47:32.800408+00,2026-06-02 17:47:32.800408+00
132bd4a9-3b40-4898-80bf-de4e5da12e63,"75% of substances decays in 32 min, then 50% decays in:","[""24 min"",""16 min"",""8 min"",""32 min""]",1,"75% decay means 25% remains, which corresponds to 2 half-lives. Half-life = 16 min.",Physics,Modern physics,2,,1,0,[],,2026-06-01 16:42:07.298088+00,2026-06-01 16:42:07.298088+00
1337b756-d0f8-4f74-94e4-f8e28a0e20c4,Nasal cavity has large number of:,"[""Blood cells"",""Mast cells"",""Goblet cells"",""Ciliated cells""]",3,Respiratory epithelium of the nasal cavity is rich in ciliated cells.,Zoology,,1,,1,0,[],,2026-06-02 11:05:27.056038+00,2026-06-02 11:05:27.056038+00
133e22a8-7530-4cf0-a5e3-43b4745292da,The time period of a simple pendulum depends on:,"[""A) Mass of bob"",""B) Length of string"",""C) Amplitude"",""D) Both A and B""]",1,"T = 2π√(L/g); period depends on length and gravity, not mass or amplitude.",Physics,Sets,3,,1,0,[],,2026-06-04 18:24:10.204772+00,2026-06-04 18:24:10.204772+00
13748be5-224a-4ca3-99a3-7c195abfe79d,28. In aluminothermic process Al is used:,"[""A) As reducing agent"",""B) As oxidizing agent"",""C) To increase volume"",""D) To lower furnace heat""]",0,Aluminium reduces metal oxides to metals.,Chemistry,Inorganic,Set-1,,1,0,[],,2026-05-30 10:57:03.849593+00,2026-05-30 10:57:03.849593+00
13985c0e-27db-434e-8a9d-52a5f5214916,35. The word Alkali means:,"[""A) Base"",""B) Ashes"",""C) Basic salt"",""D) Spirit""]",1,"The term alkali originates from the Arabic word 'al-qali', meaning ashes.",Chemistry,Periodic Table+Metals & Metallurgy+Hydrogen & its compounds +The Alkali Metals,1,,1,0,[],,2026-05-30 16:36:44.900123+00,2026-05-30 16:36:44.900123+00
13ac0016-4ed3-4ed6-b280-40782d723e4c,A fisherman hooks a log of weight 12 N and volume 1000 cm³. He pulls it halfway out of water. The tension in the line is,"[""12 N"",""10 N"",""7 N"",""5 N""]",2,Buoyant force when half submerged = 5 N. Tension = 12 − 5 = 7 N.,Physics,Mechanics,3,,1,0,[],,2026-06-02 04:42:44.704525+00,2026-06-02 04:42:44.704525+00
13b6ac4b-a2b1-4026-a3d4-2d106fc2765a,Which bacteria shows dating type mortality?,"[""Vibrio"",""Coccus"",""Spirochaetae"",""Clostridium""]",1,Cocci show characteristic mortality patterns in cultures.,Botany,Virus and Bacteria,1,,1,0,[],,2026-06-01 06:31:32.974435+00,2026-06-01 06:31:32.974435+00
13b70f29-a7d1-4b60-a2d8-93d054634dd1,17. The solubility product of AgCl is 10^-10 at 20°C. Its solubility is:,"[""A) 10^-4 mol/L"",""B) 1.435×10^-3 g/L"",""C) 1.435×10^-5 mol/L"",""D) 2×10^-5 mol/L""]",0,"For AgCl, Ksp = s². Thus s = 10^-5 mol/L (closest option often expected is 10^-5 mol/L).",Chemistry,Chemical and Ionic Equilibrium,1,,1,0,[],,2026-06-02 17:23:02.987607+00,2026-06-02 17:23:02.987607+00
13bab643-a263-44eb-8097-5d7d17056ad6,EPHEMERAL is the antonym of:,"[""Fleeting"",""Transient"",""Permanent/Eternal"",""Brief""]",2,"EPHEMERAL means lasting for a very short time (fleeting, transient). Its antonym is PERMANENT or ETERNAL (lasting forever). In biology, ephemeral plants complete their life cycle very quickly. Other synonyms: evanescent, momentary, short-lived.",MAT,Sets,1,,1,0,[],,2026-06-02 18:29:20.2447+00,2026-06-02 18:29:20.2447+00
13c259b8-f75e-4958-8007-4c882931b1b2,Inductance divided by resistance has the unit,"[""Ampere/s"",""Volt/s"",""Per second"",""Second""]",3,Henry/Ohm = second.,Physics,Mechanics,1,,1,0,[],,2026-06-02 04:37:07.672348+00,2026-06-02 04:37:07.672348+00
13f15828-25ad-48b2-8bd9-ac607c32e421,"Given converging lenses of focal lengths 0.3 cm, 4 cm, 10 cm and 100 cm. Which two are preferred for maximum magnification telescope?","[""0.3 cm and 4 cm"",""10 cm and 100 cm"",""4 cm and 10 cm"",""0.3 cm and 100 cm""]",3,Magnification = fo/fe. Use largest objective and smallest eyepiece focal lengths.,Physics,Optics,1,,1,0,[],,2026-06-02 04:29:53.843001+00,2026-06-02 04:29:53.843001+00
140748ad-7421-46d0-b3d7-7f67c18dc9ec,"In a Young's double-slit experiment, the slit separation is doubled and the distance to the screen is halved. The fringe width becomes:","[""Unchanged"",""Doubled"",""Halved"",""One-fourth""]",0,"Fringe width is given by β = λD/d. If d' = 2d and D' = D/2, the new fringe width is β' = λ(D/2) / (2d) = (1/4) * (λD/d) = β/4.",CEE,Sets,6,,1,0,[],,2026-06-06 19:54:14.372879+00,2026-06-06 19:54:14.372879+00
1413965d-7d44-4a4f-82fa-63c6ea87b9d2,White and red phosphorus are same except,"[""can be oxidised"",""same atoms"",""soluble in CS2"",""convertible forms""]",2,Red phosphorus is not soluble in CS2.,Chemistry,"Nitrogen,Oxygen & Halogen",2,,1,0,[],,2026-06-02 17:47:32.800408+00,2026-06-02 17:47:32.800408+00
141582c2-4cc5-4ae7-99b5-7d55f686f847,22. Which of the following is the strongest conjugate base?,"[""A) Cl−"",""B) CH3COO−"",""C) SO4^2−"",""D) NO2−""]",1,CH3COO− comes from the weakest acid among the given options.,Chemistry,"Acids, Bases and Salts+Gaseous and Liquid States",1,,1,0,[],,2026-06-02 17:35:21.060367+00,2026-06-02 17:35:21.060367+00
1416f1d3-5d6b-4cf0-8920-2e1f30155f98,Young's fringe width β = λD/d:,"[""Parameters correct"",""All distances"",""No parameters"",""Random""]",0,Larger λ or D increases spacing; larger d decreases.,CEE,Sets,3,,1,0,[],,2026-06-04 18:48:00.516175+00,2026-06-04 18:48:00.516175+00
14175e05-96fa-4fd4-8802-c7659d5ed3bf,The Red Data Book is maintained by:,"[""WWF (World Wildlife Fund)"",""IUCN (International Union for Conservation of Nature)"",""CITES"",""UNESCO""]",1,"The IUCN Red List of Threatened Species is maintained by the International Union for Conservation of Nature (IUCN). It categorizes species as Extinct (EX), Extinct in Wild (EW), Critically Endangered (CR), Endangered (EN), Vulnerable (VU), Near Threatened (NT), and Least Concern (LC) based on population criteria.",ZOOLOGY,Sets,1,,1,0,[],,2026-06-02 18:29:20.2447+00,2026-06-02 18:29:20.2447+00
14176162-6969-4667-8fb8-dc1ae02fb320,6. A capacitor has 50 μF in air and 110 μF in oil. Dielectric constant of oil is:,"[""A) 0.45"",""B) 1.10"",""C) 0.55"",""D) 2.20""]",3,K = 110/50 = 2.2.,Physics,Electrostatics,1,,1,0,[],,2026-06-02 17:56:23.468242+00,2026-06-02 17:56:23.468242+00
14421e68-ca5a-46d9-94ae-a1ce5c5839e9,"In transcription, the template strand of DNA is read in which direction to produce mRNA?","[""5' to 3'"",""3' to 5'"",""Both directions simultaneously"",""Direction varies depending on the gene""]",1,"RNA polymerase reads the DNA template strand 3'→5', synthesizing mRNA in the 5'→3' direction (antiparallel). The resulting mRNA sequence is complementary to the template strand and identical to the coding (non-template/sense) strand (except T→U). This 5'→3' directionality of synthesis is universal for all nucleic acid polymerases.",BOTANY,Sets,1,,1,0,[],,2026-06-02 18:09:17.092329+00,2026-06-02 18:09:17.092329+00
149fc72b-2bd1-40f9-8eb9-9c975cbaa121,Barbituric acid and its derivatives are well known as:,"[""Tranquilizers"",""Antiseptics"",""Analgesic"",""Antipyretics""]",0,Barbiturates are sedative-hypnotic drugs and tranquilizers.,Chemistry,Organic,4,,1,0,[],,2026-06-02 17:13:40.016596+00,2026-06-02 17:13:40.016596+00
14d6e753-4b9c-4f68-aba7-c22598b375f3,Electric lines of force around a negative point charge are:,"[""Circular anticlockwise"",""Circular clockwise"",""Radial inward"",""Radial outward""]",2,Field lines terminate on negative charges.,Physics,Electrostatics,1,,1,0,[],,2026-06-02 04:23:12.641169+00,2026-06-02 04:23:12.641169+00
14dabed5-c2c8-4d2e-b1fe-7e62ede26d95,Secondary growth in dicot stems is brought about by which meristematic tissue?,"[""Apical meristem"",""Intercalary meristem"",""Lateral meristem (vascular cambium and cork cambium)"",""Ground meristem""]",2,"Secondary growth (increase in girth) is produced by lateral meristems: (1) Vascular cambium — produces secondary xylem (wood) inward and secondary phloem outward; (2) Cork cambium (phellogen) — produces cork (phellem) outward and phelloderm inward, forming the periderm (bark). Apical meristem causes primary growth (elongation). Only dicots and gymnosperms show secondary growth; monocots typically do not.",BOTANY,Sets,1,,1,0,[],,2026-06-02 18:09:17.092329+00,2026-06-02 18:09:17.092329+00
14df60b0-d47f-44a1-89e9-2837e116f417,27. Which of the following does not contain fused benzene rings?,"[""A) Naphthalene"",""B) Diphenyl"",""C) Anthracene"",""D) β-Naphthol""]",1,"Diphenyl contains two separate benzene rings joined by a single bond, not fused.",Chemistry,Organic,1,,1,0,[],,2026-06-02 17:11:13.367617+00,2026-06-02 17:11:13.367617+00
14e937fd-3c1f-45d8-aa2c-6a8eded32106,16. Nickel is purified by thermal decomposition of its:,"[""A) Chloride"",""B) Iodide"",""C) Carbonyl"",""D) Azide""]",2,Mond's process uses nickel carbonyl Ni(CO)4.,Chemistry,Inorganic,Set-1,,1,0,[],,2026-05-30 10:57:09.292008+00,2026-05-30 10:57:09.292008+00
14f51892-78e0-4d5f-85e1-eda8e27a3988,Resolving power of a microscope is improved by:,"[""Using longer wavelength light"",""Increasing the wavelength of illumination"",""Using shorter wavelength light or increasing numerical aperture"",""Decreasing the aperture of the lens""]",2,"Resolving power (ability to distinguish two close objects) is given by Rayleigh criterion: minimum resolvable distance d = 0.61λ/n·sinθ = 0.61λ/NA, where NA = numerical aperture. To improve (decrease d): (1) decrease λ (shorter wavelength — ultraviolet or electron microscope uses electrons with λ~pm); (2) increase NA (use immersion oil with higher refractive index n, or wider angle objective). Electron microscopy achieves atomic resolution because electron λ << visible light λ.",PHYSICS,Sets,1,,1,0,[],,2026-06-02 18:09:17.092329+00,2026-06-02 18:09:17.092329+00
14fc2e82-2015-4d7d-8b1f-0ce4ae54fd86,"In a test cross, a plant showing dominant phenotype is crossed with homozygous recessive. The ratio obtained is 1:1. This means the test plant is:","[""Homozygous dominant"",""Heterozygous"",""Homozygous recessive"",""Cannot be determined""]",1,"A test cross reveals the genotype of a dominant phenotype individual. If the ratio is 1:1 (dominant:recessive), the test plant must be heterozygous (Aa × aa → 1 Aa : 1 aa). If 100% show dominant phenotype, the test plant is homozygous dominant (AA × aa → all Aa).",BOTANY,Sets,1,,1,0,[],,2026-06-02 18:29:20.2447+00,2026-06-02 18:29:20.2447+00
151ce26e-5adf-4a43-a94b-c53969c9bebc,A monochromatic light ray passes from air (n₁=1) into glass (n₂=1.5). The ratio of its speed in air to speed in glass is:,"[""1.5"",""1/1.5"",""1.0"",""2.25""]",0,Refractive index n = c/v (speed of light in vacuum / speed in medium). n₂/n₁ = v₁/v₂ (Snell's law of refraction). v_air/v_glass = n_glass/n_air = 1.5/1 = 1.5. So light travels 1.5 times faster in air than in glass. The speed in glass = c/1.5 = 2×10⁸ m/s. This slowing of light causes refraction (bending) — light bends toward normal when entering denser medium. Frequency remains constant; wavelength decreases in denser medium.,PHYSICS,Sets,1,,1,0,[],,2026-06-02 18:09:17.092329+00,2026-06-02 18:09:17.092329+00
15226896-4411-4864-bc5f-e607c8a74f2b,Dilute HNO₃ on metals produces:,"[""NO₂"",""NO (colorless, browns in air)"",""NH₃"",""N₂""]",1,Dilute HNO₃: NO. Concentrated: NO₂. Very dilute: N₂O or NH₄⁺.,CEE,Sets,3,,1,0,[],,2026-06-04 18:48:00.516175+00,2026-06-04 18:48:00.516175+00
15249e80-c0ef-4a52-8dca-43d656c6bb55,Reflex action in vertebrates is exhibited by:,"[""Sensory nerves"",""Motor nerves"",""Sympathetic nerves"",""Autonomic response""]",1,Reflex actions are expressed through motor neuron responses.,Zoology,,1,,1,0,[],,2026-06-02 11:05:27.056038+00,2026-06-02 11:05:27.056038+00
1526af73-02a3-444f-908c-8629e98c780c,Redox reaction among following is,"[""H2SO4 + NaOH"",""Ozone formation by lightning"",""Nitrogen oxides formation by lightning"",""Evaporation of water""]",2,Formation of NOx involves oxidation and reduction.,Chemistry,Oxidation and Reduction,1,,1,0,[],,2026-06-02 17:32:20.790042+00,2026-06-02 17:32:20.790042+00
152fb248-a4e3-4189-a46b-611d35333a59,24. Which of the following is the most electronegative?,"[""A) Oxygen"",""B) Chlorine"",""C) Fluorine"",""D) Nitrogen""]",2,Fluorine is the most electronegative element.,Chemistry,Inorganic,Set-1,,1,0,[],,2026-05-30 10:57:09.292008+00,2026-05-30 10:57:09.292008+00
15349f89-fe47-4f64-af47-d4096e0db68e,Find the odd one out:,"[""A) Mercury"",""B) Venus"",""C) Moon"",""D) Mars""]",2,"Moon is a satellite, while the others are planets.",CEE,Sets,2,,1,0,[],,2026-06-04 18:21:30.946088+00,2026-06-04 18:21:30.946088+00
15350155-3470-43ad-9cad-7aed0243c242,The neutron possesses:,"[""No charge no spin"",""Electronic charge and spin"",""No charge but has mass equal to that of proton"",""Spin but no charge""]",3,A neutron has no electric charge but possesses intrinsic spin.,Physics,Modern physics,2,,1,0,[],,2026-06-01 16:42:07.298088+00,2026-06-01 16:42:07.298088+00
1546bf47-f474-4db1-ae3c-9bc610b224f9,Persistent calyx is a characteristic feature of:,"[""Cruciferae"",""Solanaceae"",""Mimosaceae"",""None of the above""]",1,Persistent calyx is a characteristic feature of Solanaceae.,Botany,Morphology and Taxonomy of Angiosperms,1,,1,0,[],,2026-06-02 10:50:42.095692+00,2026-06-02 10:50:42.095692+00
